agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
58661,LEVEL GROUP,"Eastern, Central Europe & CIS",2022-05-25,2022-09-27,2023-02-07,2023-02-14,3,1967.18,2,1,8,2,1.5,0,0.0,0.4054651081081644,7.5843563241158565,3,2,2,7
68685,E6 HOLIDAYS LLC,Middle East,2023-01-21,2023-02-07,2023-02-07,2023-02-07,1,70.57,9,2,1,1,1.0,1,0.6931471805599453,0.0,4.256605125012738,2,1,1,4
24135,GLOBE TRAVEL PROFESSIONALS,APAC,2018-12-15,2018-12-17,2023-02-07,2023-02-07,1,68.82,9,2,1,1,1.0,0,0.6931471805599453,0.0,4.231494400369335,2,1,1,4
65624,ZAMPA VIAGGI,Southern Europe,2022-10-31,2022-11-11,2023-02-07,2023-02-07,1,305.94,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.723389004295119,2,1,1,4
6050,SANA ALMOSAFER TRIPS PLANNING AND RESERVATION,Middle East,2015-12-01,2015-12-21,2023-02-07,2023-02-07,1,1305.79,9,2,1,1,1.0,0,0.6931471805599453,0.0,7.174563500582606,2,1,2,5
59941,PAGLIARINI VIAGGI,Southern Europe,2022-06-15,2022-08-01,2023-02-07,2023-02-10,3,764.15,6,1,4,1,3.0,0,0.0,1.0986122886681098,6.638764104973846,3,3,1,7
23994,POTENS TRAVELS,Africa,2018-12-10,2018-12-14,2023-02-07,2023-02-07,1,2434.84,9,2,1,1,1.0,0,0.6931471805599453,0.0,7.797636324938907,2,1,2,5
36135,"BUROMESSE, S.L.",Western Europe,2020-01-03,2021-02-11,2023-02-07,2023-02-07,3,848.58,9,2,1,1,3.0,0,0.6931471805599453,1.0986122886681098,6.743564364260464,2,3,1,6
34421,KHARIZONEZ TRAVELS ,Africa,2019-10-28,2019-11-29,2023-02-07,2023-02-07,2,1126.58,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.0269417737733,2,2,1,5
19818,TRAVEL DESIGNER (BOOKAHOTEL.NET),Middle East,2018-07-18,2019-02-28,2023-02-07,2023-02-07,2,182.68,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,5.207735988316799,2,2,1,5
62762,ALLSEASONS TRAVEL,Middle East,2022-08-20,2022-08-23,2023-02-07,2023-02-07,1,134.42,9,2,1,1,1.0,0,0.6931471805599453,0.0,4.90096922654182,2,1,1,4
20339,TRAVEL DESIGN CHILE,Latin America,2018-08-03,2019-05-07,2023-02-07,2023-02-07,1,264.33,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.577198322546748,2,1,1,4
62809,TRAVEL D-LITE LTD.,UK,2022-08-22,2022-09-14,2023-02-07,2023-02-07,1,112.38,9,2,1,1,1.0,0,0.6931471805599453,0.0,4.721885985684052,2,1,1,4
13681,BURGAN INTERNATIONAL TRAVEL & TOURISM,Middle East,2017-08-21,2019-06-01,2023-02-07,2023-02-07,2,2758.09,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.922293690163101,2,2,2,6
48089,REGENCY TURISMO LTDA,Latin America,2021-09-21,2022-05-03,2023-02-07,2023-02-13,3,1222.09,3,1,7,2,1.5,0,0.0,0.4054651081081644,7.108317786774031,3,2,1,6
6048,DIAFAH HOLIDAYS (JED),Middle East,2015-11-30,2016-02-04,2023-02-07,2023-02-07,1,247.63,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.511935696637175,2,1,1,4
68757,PANORAMA STAR TRAVEL AND TOURISM,Middle East,2023-01-24,2023-02-07,2023-02-07,2023-02-07,1,983.74,9,2,1,1,1.0,1,0.6931471805599453,0.0,6.891361634495703,2,1,1,4
53707,FERNWEH TRAVEL TRAILS,Africa,2022-01-18,2022-08-28,2023-02-07,2023-02-07,2,194.5,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,5.270432163058501,2,2,1,5
26929,AKDENIZ,Middle East,2019-04-02,2019-05-09,2023-02-07,2023-02-07,2,1705.11,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.441384903765574,2,2,2,6
58009,RESETOUR,Latin America,2022-05-13,2023-02-07,2023-02-07,2023-02-07,1,695.9,9,2,1,1,1.0,1,0.6931471805599453,0.0,6.545205971850804,2,1,1,4
65096,AIR EAGLES TRAVEL AND TOURISM (JED),Middle East,2022-10-19,2022-11-03,2023-02-07,2023-02-07,1,194.47,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.270277909516791,2,1,1,4
68320,READY TO GO,Latin America,2023-01-13,2023-02-07,2023-02-07,2023-02-07,1,1031.86,9,2,1,1,1.0,1,0.6931471805599453,0.0,6.939118277924276,2,1,1,4
64325,TRAVEL MART TRAVELS,Middle East,2022-10-04,2022-10-04,2023-02-07,2023-02-07,3,4098.96,9,2,1,1,3.0,0,0.6931471805599453,1.0986122886681098,8.318488561979045,2,3,2,7
45170,TURISMO UNIVERSAL REPRESENTACIONES,Latin America,2021-06-21,2021-07-02,2023-02-07,2023-02-07,1,519.12,9,2,1,1,1.0,0,0.6931471805599453,0.0,6.252135070312913,2,1,1,4
30477,BE HAPPY TRAVEL,Latin America,2019-07-02,2020-12-02,2023-02-07,2023-02-07,2,315.58,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,5.754412215607523,2,2,1,5
38606,LCI MTC GROUP SA - B2B API,Western Europe,2020-06-29,2020-08-24,2023-02-07,2023-02-07,1,300.0,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.703782474656201,2,1,1,4
46521,SKY EGYPT- H,Middle East,2021-08-09,2021-08-28,2023-02-07,2023-02-07,1,344.5,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.842094090453713,2,1,1,4
56186,IRINA NEAGU - INTELETRAVEL,North America,2022-03-23,2023-02-07,2023-02-07,2023-02-07,1,1184.4,9,2,1,1,1.0,1,0.6931471805599453,0.0,7.076991596227436,2,1,1,4
44405,TERMINAL 21 TRAVEL AND TOURISM,Middle East,2021-05-23,2021-08-26,2023-02-07,2023-02-07,1,144.99,9,2,1,1,1.0,0,0.6931471805599453,0.0,4.976664774525102,2,1,1,4
22681,VYVE VIAJA Y VIVE EXPERIENCIAS,Latin America,2018-10-24,2018-11-09,2023-02-07,2023-02-07,1,178.69,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.18565246089057,2,1,1,4
69736,NOELLE HAMPTON - BE OUR GUEST TRAVEL COMPANY,North America,2023-02-07,2023-02-07,2023-02-07,2023-02-14,2,1725.02,2,1,8,2,1.0,1,0.0,0.0,7.452993923601146,3,1,2,6
59576,GRIFFINS' GREAT GETAWAYS LLC - TRAVEL PLANNERS INTERNATIONAL,North America,2022-06-08,2023-02-07,2023-02-07,2023-02-08,3,4111.14,8,2,2,1,3.0,1,0.6931471805599453,1.0986122886681098,8.321455641292479,2,3,2,7
55983,VIAMAR TURISMO SA,Latin America,2022-03-17,2022-03-17,2023-02-07,2023-02-13,2,1257.46,3,1,7,2,1.0,0,0.0,0.0,7.136849092322843,3,1,1,5
48268,FLIGHTS EXPERTS LTD. ,UK,2021-09-27,2022-03-23,2023-02-07,2023-02-07,1,375.72,9,2,1,1,1.0,0,0.6931471805599453,0.0,5.928844185126315,2,1,1,4
16028,EGYGATE TRAVEL,Middle East,2018-01-16,2018-02-01,2023-02-07,2023-02-07,1,63.49,9,2,1,1,1.0,0,0.6931471805599453,0.0,4.150882413182359,2,1,1,4
39879,PORTA DO SOL TURISMO ,Latin America,2020-10-05,2021-09-08,2023-02-07,2023-02-08,3,5974.78,8,2,2,1,3.0,0,0.6931471805599453,1.0986122886681098,8.695302556038154,2,3,3,8
44792,TOP TRAVELLING VIAGENS E TURISMO,Latin America,2021-06-08,2021-08-21,2023-02-07,2023-02-07,2,1875.96,9,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.536875807377233,2,2,2,6
46067,PANGEA LUXURY TRAVEL,North America,2021-07-23,2021-08-01,2023-02-07,2023-02-07,1,425.61,9,2,1,1,1.0,0,0.6931471805599453,0.0,6.053523433992003,2,1,1,4
67378,2GO VIAGENS,Latin America,2022-12-08,2023-02-07,2023-02-07,2023-02-07,2,1135.38,9,2,1,1,2.0,1,0.6931471805599453,0.6931471805599453,7.034722675644014,2,2,1,5
42691,TRAVELAWAY,Latin America,2021-03-22,2022-04-28,2023-02-07,2023-02-07,1,2694.01,9,2,1,1,1.0,0,0.6931471805599453,0.0,7.898786068915907,2,1,2,5
58756,UMA VIAGENS,Latin America,2022-05-26,2023-02-07,2023-02-07,2023-02-08,2,384.83,8,2,2,1,2.0,1,0.6931471805599453,0.6931471805599453,5.95280167833059,2,2,1,5
69056,DISCOVER AMERICA TOURS - TRAVEL PLANNERS INTERNATIONAL,North America,2023-01-28,2023-02-07,2023-02-07,2023-02-14,6,2749.86,2,1,8,2,3.0,1,0.0,1.0986122886681098,7.919305280273796,3,3,2,8
43315,YOUR VACATION HELPER - OUTSIDE AGENTS,North America,2021-04-28,2021-05-27,2023-02-07,2023-02-10,3,2341.3,6,1,4,1,3.0,0,0.0,1.0986122886681098,7.758461609643447,3,3,2,8
11269,AMERICA VIAGENS - UDI,Latin America,2017-03-20,2017-04-10,2023-02-08,2023-02-09,2,372.02,7,2,2,1,2.0,0,0.6931471805599453,0.6931471805599453,5.918947616268805,2,2,1,5
48258,FBN TRAVEL,Middle East,2021-09-27,2022-04-28,2023-02-08,2023-02-14,3,610.25,2,1,7,2,1.5,0,0.0,0.4054651081081644,6.4138687092730695,3,2,1,6
16685,WORLDSTAR TRAVEL,APAC,2018-02-26,2018-06-08,2023-02-08,2023-02-09,2,884.17,7,2,2,1,2.0,0,0.6931471805599453,0.6931471805599453,6.784649351841197,2,2,1,5
66497,PST TRAVEL SERVICES SDN BHD(BCD) MYR,APAC,2022-11-17,2023-02-08,2023-02-08,2023-02-10,6,2762.92,6,1,3,1,6.0,1,0.0,1.791759469228055,7.924043370468771,3,3,2,8
29606,PROVANCE TURISMO,Latin America,2019-05-31,2019-06-10,2023-02-08,2023-02-08,1,3526.2,8,2,1,1,1.0,0,0.6931471805599453,0.0,8.16797608284666,2,1,2,5
24588,APHRODITE TRAVEL,North America,2019-01-14,2019-01-31,2023-02-08,2023-02-08,3,294.27,8,2,1,1,3.0,0,0.6931471805599453,1.0986122886681098,5.684497713244334,2,3,1,6
28090,BELLAJET TRAVEL,APAC,2019-04-30,2019-05-15,2023-02-08,2023-02-08,3,2243.1,8,2,1,1,3.0,0,0.6931471805599453,1.0986122886681098,7.715614116673979,2,3,2,7
34773,KARUNA TOUR & TRAVEL,APAC,2019-11-07,2023-02-08,2023-02-08,2023-02-14,8,950.25,2,1,7,2,4.0,1,0.0,1.3862943611198906,6.856725107869358,3,3,1,7
66740,STAR ATLANTIC TRAVEL AGENCY LLC,Middle East,2022-11-22,2022-12-01,2023-02-08,2023-02-08,2,832.44,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.724361147185211,2,2,1,5
51625,KAROLINA LEGKUN - INTELETRAVEL,North America,2021-11-17,2022-04-01,2023-02-08,2023-02-08,1,533.77,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.279965034566819,2,1,1,4
4834,BONNY AIR TRAVEL,Africa,2015-03-10,2017-11-10,2023-02-08,2023-02-08,1,92.79,8,2,1,1,1.0,0,0.6931471805599453,0.0,4.530338875365088,2,1,1,4
68201,TERRA SOUTH AFRICA TOURS,Africa,2023-01-11,2023-02-08,2023-02-08,2023-02-08,1,152.71,8,2,1,1,1.0,1,0.6931471805599453,0.0,5.028540697965091,2,1,1,4
46182,AL NEDA TRAVELS LLC,Middle East,2021-07-28,2021-08-12,2023-02-08,2023-02-08,2,525.4,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.26415987725144,2,2,1,5
69142,BY LOVEN,APAC,2023-01-30,2023-02-08,2023-02-08,2023-02-08,5,2019.65,8,2,1,1,5.0,1,0.6931471805599453,1.6094379124341003,7.610679508056,2,3,2,7
60844,ZORPIDIS TRAVEL THESSALONIKI,Southern Europe,2022-07-07,2022-07-20,2023-02-08,2023-02-08,1,466.74,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.145772357446738,2,1,1,4
5389,JULS TRAVEL,Africa,2015-06-27,2015-09-02,2023-02-08,2023-02-08,1,157.62,8,2,1,1,1.0,0,0.6931471805599453,0.0,5.060187072925504,2,1,1,4
44059,VOYAGER GLOBAL SOLUTIONS,Africa,2021-04-30,2021-05-25,2023-02-08,2023-02-08,2,471.4,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.155706990502031,2,2,1,5
52444,ORTAL TOURISM & RECREATION LTD - BEPRO [ISSTA],Southern Europe,2021-12-01,2021-12-20,2023-02-08,2023-02-08,2,7292.85,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,8.89464969510509,2,2,3,7
12525,TEDSIM TRAVEL & TOURS SDN BHD,APAC,2017-06-12,2021-12-07,2023-02-08,2023-02-12,9,688.2,4,1,5,1,9.0,0,0.0,2.1972245773362196,6.53407949336338,3,3,1,7
16917,GURUTRAVEL INTERNATIONAL PTY LTD,APAC,2018-03-14,2018-04-06,2023-02-08,2023-02-08,3,881.72,8,2,1,1,3.0,0,0.6931471805599453,1.0986122886681098,6.7818745452881375,2,3,1,6
16053,TRAVELPROS,APAC,2018-01-17,2018-07-01,2023-02-08,2023-02-08,1,515.51,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.245156701910958,2,1,1,4
37641,DION TOURS N.G. & RED ELEPHANT,Southern Europe,2020-02-25,2021-03-13,2023-02-08,2023-02-08,1,417.41,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.034068952190328,2,1,1,4
14356,FLYME TRAVEL AND TOURS,Africa,2017-09-26,2018-01-09,2023-02-08,2023-02-08,1,1876.61,8,2,1,1,1.0,0,0.6931471805599453,0.0,7.537222236627854,2,1,2,5
36651,LIBERT VOYAGES,Western Europe,2020-01-24,2021-01-21,2023-02-08,2023-02-08,2,1506.38,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.317464700568667,2,2,2,6
66558,AKOOB'S SAFARIS AND TRAVEL AGENCIES,Africa,2022-11-18,2022-11-18,2023-02-08,2023-02-08,1,463.32,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.138417960064145,2,1,1,4
6110,AL KARAM TRAVEL,Africa,2015-12-09,2016-03-27,2023-02-08,2023-02-08,4,2431.76,8,2,1,1,4.0,0,0.6931471805599453,1.3862943611198906,7.796370554005924,2,3,2,7
30036,FARE OPTION TRAVEL SERVICES,APAC,2019-06-17,2019-07-02,2023-02-08,2023-02-08,4,1118.4,8,2,1,1,4.0,0,0.6931471805599453,1.3862943611198906,7.019654371479546,2,3,1,6
4422,IDEAL VOYAGES CI,Africa,2014-12-06,2015-07-09,2023-02-08,2023-02-08,1,437.5,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.081076705797669,2,1,1,4
58436,LTS HOLIDAYS,Middle East,2022-05-19,2022-05-20,2023-02-08,2023-02-08,1,567.41,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.341082146470415,2,1,1,4
53612,CENTRALDEVACACIONES SL B72872666,Western Europe,2022-01-13,2022-01-28,2023-02-08,2023-02-08,2,149.78,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,5.009167550821221,2,2,1,5
2987,SURE DYNAMIC TRAVEL,Africa,2014-03-21,2015-05-22,2023-02-08,2023-02-09,2,2763.23,7,2,2,1,2.0,0,0.6931471805599453,0.6931471805599453,7.924155564310895,2,2,2,6
24858,FLYBLUE TRAVEL.,UK,2019-01-25,2019-01-25,2023-02-08,2023-02-08,1,334.07,8,2,1,1,1.0,0,0.6931471805599453,0.0,5.811350551856028,2,1,1,4
3706,BEYOND TRAVEL SERVICES,Africa,2014-07-22,2015-05-14,2023-02-08,2023-02-08,2,503.4,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.221385082701215,2,2,1,5
11553,BOOMERANG VIAJES,Latin America,2017-04-07,2017-10-20,2023-02-08,2023-02-09,2,316.5,7,2,2,1,2.0,0,0.6931471805599453,0.6931471805599453,5.757323241584231,2,2,1,5
65278,B AND T MOROCCO TRAVEL ,Africa,2022-10-24,2023-02-08,2023-02-08,2023-02-08,1,2729.25,8,2,1,1,1.0,1,0.6931471805599453,0.0,7.911782125160379,2,1,2,5
57026,CR TRAVEL,Latin America,2022-04-14,2022-04-14,2023-02-08,2023-02-13,3,3882.62,3,1,6,1,3.0,0,0.0,1.0986122886681098,8.264265462465357,3,3,2,8
15529,BARROSO TURISMO,Latin America,2017-12-04,2018-12-08,2023-02-08,2023-02-08,1,906.6,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.809701338506749,2,1,1,4
9830,ALAM TOUR,Latin America,2016-12-07,2017-03-13,2023-02-08,2023-02-08,2,1417.68,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.256777011667089,2,2,2,6
1373,ALMARWA UNITED TRAVEL &  TOURISM (JED),Middle East,2012-12-08,2021-06-16,2023-02-08,2023-02-08,1,3677.62,8,2,1,1,1.0,0,0.6931471805599453,0.0,8.210021082806575,2,1,2,5
55773,M & S TRAVEL & TOURISM,Middle East,2022-03-13,2023-02-08,2023-02-08,2023-02-08,2,882.14,8,2,1,1,2.0,1,0.6931471805599453,0.6931471805599453,6.782350773569223,2,2,1,5
24687,AVIATUR FORUM,Latin America,2019-01-18,2019-02-08,2023-02-08,2023-02-14,8,2137.71,2,1,7,2,4.0,0,0.0,1.3862943611198906,7.667490441599166,3,3,2,8
36768,SOLEIL  VIAJES  EVT,Latin America,2020-01-28,2021-10-04,2023-02-08,2023-02-08,1,89.0,8,2,1,1,1.0,0,0.6931471805599453,0.0,4.48863636973214,2,1,1,4
56799,MOMENTS TOURISM AND TRAVEL,Middle East,2022-04-08,2022-04-17,2023-02-08,2023-02-08,1,751.65,8,2,1,1,1.0,0,0.6931471805599453,0.0,6.622270790073843,2,1,1,4
66135,MAXITRAVEL TOURS,Latin America,2022-11-09,2023-02-08,2023-02-08,2023-02-08,1,102.82,8,2,1,1,1.0,1,0.6931471805599453,0.0,4.632979886627359,2,1,1,4
20480,ASTUR VIAGENS E TURISMO LTDA,Latin America,2018-08-08,2018-09-04,2023-02-08,2023-02-08,1,96.67,8,2,1,1,1.0,0,0.6931471805599453,0.0,4.571303116476514,2,1,1,4
38451,PRIVATE TRAVEL SERVICES,Middle East,2020-06-10,2020-07-11,2023-02-08,2023-02-08,2,619.08,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.428234505044559,2,2,1,5
5405,STEPPE TOURISM LLC,Middle East,2015-07-01,2015-07-12,2023-02-08,2023-02-12,2,382.46,4,1,5,1,2.0,0,0.0,0.6931471805599453,5.946624072634828,3,2,1,6
15946,GULF WORLD TRAVEL AND TOURISM ,Middle East,2018-01-08,2018-04-14,2023-02-08,2023-02-09,2,700.24,7,2,2,1,2.0,0,0.6931471805599453,0.6931471805599453,6.551423133424183,2,2,1,5
39635,WHITE GLOVE DESTINATIONS,North America,2020-09-17,2021-03-16,2023-02-08,2023-02-08,2,718.7,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.577444024474397,2,2,1,5
30213,ALSOFRA TRAVEL & TOURISM,Middle East,2019-06-22,2019-07-18,2023-02-08,2023-02-11,4,6080.34,5,1,4,1,4.0,0,0.0,1.3862943611198906,8.71281589444932,3,3,3,9
40501,TREEHOUSE TRAVEL,North America,2020-11-11,2022-03-16,2023-02-08,2023-02-10,9,2096.63,6,1,3,1,9.0,0,0.0,2.1972245773362196,7.648086572797147,3,3,2,8
31492,AVENTOUR,"Eastern, Central Europe & CIS",2019-08-01,2023-02-08,2023-02-08,2023-02-08,1,532.24,8,2,1,1,1.0,1,0.6931471805599453,0.0,6.277094515433632,2,1,1,4
46236,THE COAST,Middle East,2021-07-29,2021-08-04,2023-02-08,2023-02-08,1,72.34,8,2,1,1,1.0,0,0.6931471805599453,0.0,4.281377226523952,2,1,1,4
27383,360 REGIONAL,Latin America,2019-04-15,2019-10-18,2023-02-08,2023-02-13,2,3844.0,3,1,6,1,2.0,0,0.0,0.6931471805599453,8.254268770090183,3,2,2,7
68909,POLARIS VIAGENS E TURISMO LTDA,Latin America,2023-01-25,2023-02-08,2023-02-08,2023-02-08,1,651.3,8,2,1,1,1.0,1,0.6931471805599453,0.0,6.478970365552356,2,1,1,4
68666,SURF CITY CRUISE AND TRAVEL LLC,North America,2023-01-20,2023-02-08,2023-02-08,2023-02-08,1,535.63,8,2,1,1,1.0,1,0.6931471805599453,0.0,6.283443624197623,2,1,1,4
10735,FREE LINE VIAGENS E TURISMO LTDA,Latin America,2017-02-16,2018-03-14,2023-02-08,2023-02-09,4,1479.75,7,2,2,1,4.0,0,0.6931471805599453,1.3862943611198906,7.299628433570835,2,3,2,7
20931,ZURITA TRAVEL BOUTIQUE,Latin America,2018-08-28,2018-10-05,2023-02-08,2023-02-08,3,4728.51,8,2,1,1,3.0,0,0.6931471805599453,1.0986122886681098,8.461365421288901,2,3,2,7
10036,VIAJA FACIL AGENCIA DE VIAGENS E TURISMO LTDA,Latin America,2017-01-03,2018-10-30,2023-02-08,2023-02-08,2,2882.89,8,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,7.9665485422105276,2,2,2,6
68044,LIGHT EGYPT DOWN TOWN ,Middle East,2023-01-05,2023-02-08,2023-02-08,2023-02-08,1,1485.35,8,2,1,1,1.0,1,0.6931471805599453,0.0,7.30340571370191,2,1,2,5
17935,LTS LUXURY TRAVEL STUDIO,North America,2018-05-09,2018-07-06,2023-02-08,2023-02-08,1,49.46,8,2,1,1,1.0,0,0.6931471805599453,0.0,3.9011642620932703,2,1,1,4
64606,FRT OPERADORA DE TURISMO LTDA - XML - GENIUS - BRL,Latin America,2022-10-10,2022-11-21,2023-02-08,2023-02-10,3,4293.91,6,1,3,1,3.0,0,0.0,1.0986122886681098,8.364953018740731,3,3,2,8
55462,GABRIELA CARRARO OPERADORA TURISTICA,Latin America,2022-03-04,2022-03-05,2023-02-08,2023-02-08,1,4524.07,8,2,1,1,1.0,0,0.6931471805599453,0.0,8.417167310149019,2,1,2,5
36304,HTA TRAVEL AGENCY,North America,2020-01-10,2022-10-13,2023-02-08,2023-02-14,4,1092.86,2,1,7,2,2.0,0,0.0,0.6931471805599453,6.996553392140935,3,2,1,6
52027,TRAVELERS DESTINY,Latin America,2021-11-21,2022-01-23,2023-02-08,2023-02-08,1,123.81,8,2,1,1,1.0,0,0.6931471805599453,0.0,4.8187481324326,2,1,1,4
68223,LYNSI WILLIAMS - QUALITY TRAVEL SOLUTIONS,North America,2023-01-11,2023-02-09,2023-02-09,2023-02-09,1,731.28,7,2,1,1,1.0,1,0.6931471805599453,0.0,6.594796423345564,2,1,1,4
12526,EXECUTIVE TRAVEL AGENCIES SDN BHD,APAC,2017-06-12,2017-08-03,2023-02-09,2023-02-09,1,29.66,7,2,1,1,1.0,0,0.6931471805599453,0.0,3.389799336709786,2,1,1,4
57305,ALLORA'SCAPES - TRAVEL PLANNERS INTERNATIONAL,North America,2022-04-21,2022-05-08,2023-02-09,2023-02-09,1,1360.65,7,2,1,1,1.0,0,0.6931471805599453,0.0,7.215717805729063,2,1,2,5
34760,EKSOTIKA GRAHA WISATA,APAC,2019-11-07,2023-02-09,2023-02-09,2023-02-09,1,25.54,7,2,1,1,1.0,1,0.6931471805599453,0.0,3.2402458506043934,2,1,1,4
69458,J&E CRUCERISTAS,Latin America,2023-02-03,2023-02-09,2023-02-09,2023-02-09,1,78.61,7,2,1,1,1.0,1,0.6931471805599453,0.0,4.3644989178056655,2,1,1,4
69665,MANAWARI TRAVEL,APAC,2023-02-07,2023-02-09,2023-02-09,2023-02-09,1,153.69,7,2,1,1,1.0,1,0.6931471805599453,0.0,5.034937586619221,2,1,1,4
9010,PANDA TRAVEL SERVICES INC,APAC,2016-09-15,2022-08-19,2023-02-09,2023-02-10,5,2111.26,6,1,2,1,5.0,0,0.0,1.6094379124341003,7.655040204641284,3,3,2,8
20290,INDIKA WISATA,APAC,2018-08-02,2018-08-15,2023-02-09,2023-02-12,15,2330.36,4,1,4,1,15.0,0,0.0,2.70805020110221,7.753778041062624,3,3,2,8
34292,BENETA DISCOVERY PTE LTD,APAC,2019-10-22,2019-11-25,2023-02-09,2023-02-09,1,181.7,7,2,1,1,1.0,0,0.6931471805599453,0.0,5.202356975402125,2,1,1,4
37373,RIVA TOURS LLC,Middle East,2020-02-16,2020-02-25,2023-02-09,2023-02-09,1,957.61,7,2,1,1,1.0,0,0.6931471805599453,0.0,6.864440596962838,2,1,1,4
20986,MY DUTA TOUR,APAC,2018-08-30,2019-07-03,2023-02-09,2023-02-09,2,658.38,7,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,6.489782272230762,2,2,1,5
13409,HOLIDAY TOURS & TRAVEL SDN BHD(PEN),APAC,2017-08-04,2018-08-01,2023-02-09,2023-02-09,1,777.25,7,2,1,1,1.0,0,0.6931471805599453,0.0,6.655762048938863,2,1,1,4
51398,KAZZDURA TOURS,Southern Europe,2021-11-11,2021-12-07,2023-02-09,2023-02-09,1,2168.35,7,2,1,1,1.0,0,0.6931471805599453,0.0,7.681721788644037,2,1,2,5
32320,AL ZAMIL TOURS,Middle East,2019-08-26,2019-09-02,2023-02-09,2023-02-14,3,803.38,2,1,6,1,3.0,0,0.0,1.0986122886681098,6.688827827415665,3,3,1,7
64951,BERJAYA TOUR,APAC,2022-10-17,2022-11-18,2023-02-09,2023-02-09,1,43.32,7,2,1,1,1.0,0,0.6931471805599453,0.0,3.76861442213279,2,1,1,4
69008,SA TRAVEL AZERBAIJAN,"Eastern, Central Europe & CIS",2023-01-27,2023-02-09,2023-02-09,2023-02-14,2,10778.13,2,1,6,1,2.0,1,0.0,0.6931471805599453,9.285274360027678,3,2,3,8
2834,WONDERFUL ESCAPES,Africa,2014-02-17,2014-03-05,2023-02-09,2023-02-09,1,98.91,7,2,1,1,1.0,0,0.6931471805599453,0.0,4.594210345751749,2,1,1,4
55434,SHIMBALAIE VIAGGI,Southern Europe,2022-03-04,2022-04-27,2023-02-09,2023-02-13,2,1170.14,3,1,5,1,2.0,0,0.0,0.6931471805599453,7.064878678752998,3,2,1,6
7360,8 RHOYALS TRAVEL & TOURS,APAC,2016-04-29,2016-10-10,2023-02-09,2023-02-09,2,162.94,7,2,1,1,2.0,0,0.6931471805599453,0.6931471805599453,5.093382034882496,2,2,1,5
30955,MORVICK TRAVELS & TOURS LTD,Africa,2019-07-18,2020-02-08,2023-02-09,2023-02-09,1,590.77,7,2,1,1,1.0,0,0.6931471805599453,0.0,6.381426770762666,2,1,1,4
28764,LIGHT EGYPT,Middle East,2019-05-16,2019-06-26,2023-02-09,2023-02-13,4,1453.58,3,1,5,1,4.0,0,0.0,1.3862943611198906,7.281784758043993,3,3,2,8
3185,TRAVEL SHORE AFRICA,Africa,2014-04-18,2014-06-21,2023-02-09,2023-02-09,1,186.43,7,2,1,1,1.0,0,0.6931471805599453,0.0,5.22805583350737,2,1,1,4
62360,SILVITOUR (SILVIBOOKING.IATI.COM),Middle East,2022-08-11,2022-12-04,2023-02-09,2023-02-09,1,145.61,7,2,1,1,1.0,0,0.6931471805599453,0.0,4.980931814722814,2,1,1,4
44225,AL HUDOOD TRAVEL & TOURISM,Middle East,2021-05-12,2021-07-01,2023-02-09,2023-02-09,1,65.08,7,2,1,1,1.0,0,0.6931471805599453,0.0,4.175617282350837,2,1,1,4
