agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
847,UNITED TRAVELS (RIYADH),Middle East,2012-02-23,2012-02-23,2022-10-01,2022-12-26,14,59148.25,6,1,87,13,1.0769230769230769,0,0.0,0.07410797215372183,10.987802283170048,3,2,3,8
344,ALQATTAN TRAVEL AGENCY,Middle East,2011-08-27,2014-10-27,2022-10-01,2022-12-25,55,58357.59,7,2,86,13,4.230769230769231,0,0.6931471805599453,1.4423838277709342,10.974344706376229,3,3,3,9
58560,TRAVEL BY ABBEY,APAC,2022-05-23,2022-05-25,2022-10-01,2022-12-28,17,33127.73,4,1,89,13,1.3076923076923077,0,0.0,0.26826398659467937,10.408125974986925,3,2,3,8
35009,BANIAS TRAVEL - HUSSEIN SAMI,Southern Europe,2019-11-14,2019-11-16,2022-10-01,2022-12-21,34,22433.43,11,2,82,12,2.8333333333333335,0,0.6931471805599453,1.0414538748281612,10.018307536019318,2,3,3,8
40291,VIA NAZARETH TOURS ,Southern Europe,2020-11-02,2020-11-03,2022-10-01,2022-12-22,97,53707.52,10,2,83,12,8.083333333333334,0,0.6931471805599453,2.0898043287153825,10.891308307936605,3,3,3,9
40857,THE GURU LINK ,Africa,2020-12-01,2020-12-06,2022-10-01,2022-12-15,16,5510.58,17,3,76,11,1.4545454545454546,0,1.0986122886681098,0.3746934494414107,8.614425159765078,2,2,2,6
11516,OTDIX TRAVEL AND TOURS SDN BHD,APAC,2017-04-06,2017-04-20,2022-10-01,2022-10-01,4,1913.71,92,14,1,1,4.0,0,2.6390573296152584,1.3862943611198906,7.556799045381804,1,3,2,6
3592,UNIQUE CHOICE,Middle East,2014-06-22,2014-06-29,2022-10-01,2022-12-28,59,64240.12,4,1,89,13,4.538461538461538,0,0.0,1.5125880864441827,11.070383216613918,3,3,3,9
796,ALRAHALAH INTERNATIONAL TRAVEL (JED),Middle East,2012-01-24,2013-01-09,2022-10-01,2022-12-29,95,110563.94,3,1,90,13,7.3076923076923075,0,0.0,1.988927534139004,11.613349275124843,3,3,3,9
210, ITL LEISURE TOURISM AND TRAVEL CO.,Middle East,2011-06-12,2012-04-18,2022-10-01,2022-12-29,315,187964.91,3,1,90,13,24.23076923076923,0,0.0,3.1876232813640963,12.144010575454836,3,3,3,9
639,JAHRA CO OPERATIVE TRAVELS & TOURISM(KWI),Middle East,2011-12-10,2013-02-02,2022-10-01,2022-12-29,47,31239.45,3,1,90,13,3.6153846153846154,0,0.0,1.285198244248522,10.349436998164839,3,3,3,9
1791,SATGURU TRAVEL & TOURISM LLC (DXB),Middle East,2013-05-18,2013-08-12,2022-10-01,2022-12-30,1285,1038060.58,2,1,91,14,91.78571428571429,0,0.0,4.519456667714062,13.85286470324003,3,3,3,9
44485,THE EAGLE TRAVEL AND TOURS,Middle East,2021-05-26,2022-05-01,2022-10-01,2022-12-06,34,29611.91,26,4,67,10,3.4,0,1.3862943611198906,1.2237754316221157,10.295931924249981,2,3,3,8
20917,SEPAND TOURISM INC,North America,2018-08-27,2018-09-09,2022-10-01,2022-12-26,48,38859.85,6,1,87,13,3.6923076923076925,0,0.0,1.3062516534463542,10.567716862913688,3,3,3,9
37124,PLUTON TRAVEL,Southern Europe,2020-02-08,2020-07-09,2022-10-01,2022-12-29,96,89891.47,3,1,90,13,7.384615384615385,0,0.0,1.9993988340062996,11.406358332754456,3,3,3,9
27143,AVIADESK,"Eastern, Central Europe & CIS",2019-04-09,2022-08-05,2022-10-01,2022-12-30,44,47662.72,2,1,91,14,3.142857142857143,0,0.0,1.1451323043030026,10.77190481994326,3,3,3,9
