agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,days_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
44980,COME TOGETHER VIAGENS,Latin America,2021-06-14,2021-10-29,2022-11-19,2022-11-19,1,834.49,43,1,1.0,0,3.7612001156935624,0.0,6.726820759806603,1,3,1,5
39671,DIARIO DE BORDO,Latin America,2020-09-18,2020-09-21,2022-11-20,2022-11-24,3,3010.9,38,5,0.6,0,3.6375861597263857,-0.5108256237659907,8.009994316372596,1,2,2,5
65843,RAIN TOURS N TRAVEL ,APAC,2022-11-05,2022-11-20,2022-11-20,2022-11-20,2,115.5,42,1,2.0,1,3.7376696182833684,0.6931471805599453,4.749270529961848,1,3,1,5
61677,AFAQ TICKETS (NEJRAN),Middle East,2022-07-30,2022-08-04,2022-11-20,2022-12-30,2,2588.84,2,41,0.04878048780487805,0,0.6931471805599453,-3.0204248861443626,7.858965177919094,3,1,2,6
59436,THREE CLICKS (3CLICK.COM),Middle East,2022-06-07,2022-11-20,2022-11-20,2022-12-25,8,4221.2,7,36,0.2222222222222222,1,1.9459101490553132,-1.5040773967762742,8.347874726796935,3,2,2,7
17391,HALEEMA TRAVEL LIMITED,UK,2018-04-06,2019-04-17,2022-11-20,2022-12-24,10,6862.76,8,35,0.2857142857142857,0,2.0794415416798357,-1.252762968495368,8.833864972167484,3,2,2,7
48288,MARCOPOLO OUTBOUND TOURS CO,Middle East,2021-09-28,2021-10-12,2022-11-20,2022-12-29,4,1805.41,3,40,0.1,0,1.0986122886681098,-2.3025850929940455,7.498542991787454,3,1,2,6
16134,GOLDFLY TRAVEL AND TOURS SDN BHD,APAC,2018-01-23,2018-02-13,2022-11-20,2022-11-20,1,83.28,42,1,1.0,0,3.7376696182833684,0.0,4.422208424306714,1,3,1,5
10971,TRANS EUROPE TRAVEL LTD,APAC,2017-03-03,2017-03-28,2022-11-20,2022-11-20,1,3751.89,42,1,1.0,0,3.7376696182833684,0.0,8.230014991999115,1,3,2,6
27317,DAF HOLIDAY,APAC,2019-04-13,2019-04-30,2022-11-20,2022-11-20,1,114.89,42,1,1.0,0,3.7376696182833684,0.0,4.743975148865274,1,3,1,5
4083,TRIP START TRAVEL & TOURS (JED),Middle East,2014-10-18,2014-10-22,2022-11-20,2022-12-13,4,1048.19,19,24,0.16666666666666666,0,2.9444389791664403,-1.791759469228055,6.954820146158467,2,1,1,4
32740,EXCELLENT TOURS & TRAVEL,APAC,2019-09-04,2019-09-10,2022-11-20,2022-12-29,13,6471.27,3,40,0.325,0,1.0986122886681098,-1.1239300966523995,8.775127658804342,3,2,2,7
64343,CARAVAN TOURS,Middle East,2022-10-04,2022-11-20,2022-11-20,2022-11-20,1,4163.5,42,1,1.0,1,3.7376696182833684,0.0,8.334111345675874,1,3,2,6
22267,NEW TRAVEL DYNAMICS,Middle East,2018-10-16,2022-11-20,2022-11-20,2022-12-18,2,624.14,14,29,0.06896551724137931,1,2.6390573296152584,-2.6741486494265287,6.436374702179076,2,1,1,4
35244,HOUSE OF SUPPORT FOR BUSINESS SERVICES,Middle East,2019-11-21,2019-12-26,2022-11-20,2022-12-12,3,3436.91,20,23,0.13043478260869565,0,2.995732273553991,-2.03688192726104,8.142328090879984,2,1,2,5
21989,RIYADAT ALADA TOURISM (MAKKAH),Middle East,2018-10-07,2018-10-10,2022-11-20,2022-12-16,2,1067.47,16,27,0.07407407407407407,0,2.772588722239781,-2.6026896854443837,6.973046641663386,2,1,1,4
64815,MH TOURS AND TRAVEL LLC,Middle East,2022-10-14,2022-11-20,2022-11-20,2022-12-30,16,11137.92,2,41,0.3902439024390244,1,0.6931471805599453,-0.9409833444645266,9.318110781505755,3,2,3,8
66609,AL MANAL TRAVEL & TOURISM LLC.,Middle East,2022-11-19,2022-11-20,2022-11-20,2022-12-19,3,1579.02,13,30,0.1,1,2.5649493574615367,-2.3025850929940455,7.364559680419885,2,1,1,4
40903,MOKSHA TOURS AND TRAVEL,Africa,2020-12-03,2021-02-16,2022-11-20,2022-11-20,2,516.92,42,1,2.0,0,3.7376696182833684,0.6931471805599453,6.247888123656991,1,3,1,5
65664,"HIDDEN GEM TRAVEL, LLC - OUTSIDE AGENTS",North America,2022-11-01,2022-11-20,2022-11-20,2022-11-20,1,1023.54,42,1,1.0,1,3.7376696182833684,0.0,6.931022485920483,1,3,1,5
38624,DREAM TRAVEL & TOURISM AGENCY (NEJRAN),Middle East,2020-07-01,2022-11-20,2022-11-20,2022-11-20,1,1506.67,42,1,1.0,1,3.7376696182833684,0.0,7.317657196545101,1,3,1,5
15849,MONTEIRO TURISMO,Latin America,2017-12-31,2022-11-21,2022-11-21,2022-11-23,2,1413.88,39,3,0.6666666666666666,1,3.6635616461296463,-0.40546510810816444,7.254092977225807,1,2,1,4
37898,BOHOL F&B TRAVEL AND TOURS,APAC,2020-03-09,2022-07-06,2022-11-21,2022-12-05,3,1977.62,27,15,0.2,0,3.295836866004329,-1.6094379124341003,7.589649380480841,2,2,2,6
61775,TINA KNOWS TRAVEL - OASIS TRAVEL NETWORK,North America,2022-08-01,2022-09-14,2022-11-21,2022-11-21,1,2022.59,41,1,1.0,0,3.713572066704308,0.0,7.612134147324531,1,3,2,6
3870,QUICK TRAVELS,Middle East,2014-09-05,2014-09-07,2022-11-21,2022-12-22,7,5917.19,10,32,0.21875,0,2.302585092994046,-1.5198257537444133,8.685616953028145,3,2,2,7
66457,GLOBAL TRAVEL&TOURISM NEW,Middle East,2022-11-16,2022-11-21,2022-11-21,2022-12-25,6,10173.49,7,35,0.17142857142857143,1,1.9459101490553132,-1.7635885922613588,9.227540596349586,3,1,3,7
60915,OSCAR HOTEL SERVICES  ,Middle East,2022-07-10,2022-08-08,2022-11-21,2022-11-30,2,636.31,32,10,0.2,0,3.4657359027997265,-1.6094379124341003,6.455685865972554,2,2,1,5
2399,BRIDGING THE WORLD,Africa,2013-11-25,2015-10-22,2022-11-21,2022-12-07,3,1846.29,25,17,0.17647058823529413,0,3.2188758248682006,-1.7346010553881064,7.520933499149148,2,1,2,5
16085,AROOHA TOURS,Middle East,2018-01-19,2018-01-26,2022-11-21,2022-12-22,11,1596.63,10,32,0.34375,0,2.302585092994046,-1.067840630001356,7.3756504369637685,3,2,1,6
66462,ALL TIMES ,Middle East,2022-11-16,2022-11-21,2022-11-21,2022-12-28,4,3011.22,4,38,0.10526315789473684,1,1.3862943611198906,-2.2512917986064953,8.010100591239354,3,1,2,6
56530,BELHASA TRAVEL (BTA365.COM),Middle East,2022-04-01,2022-04-13,2022-11-21,2022-11-21,1,154.21,41,1,1.0,0,3.713572066704308,0.0,5.038315309869565,1,3,1,5
19117,ALLEVOYAGE,Africa,2018-06-15,2018-06-19,2022-11-21,2022-12-15,2,394.15,17,25,0.08,0,2.833213344056216,-2.5257286443082556,5.976731547505917,2,1,1,4
47897,TIME TRAVEL-SOUTH AFRICA,Africa,2021-09-15,2022-02-05,2022-11-21,2022-12-22,3,5717.68,10,32,0.09375,0,2.302585092994046,-2.367123614131617,8.65131840769259,3,1,2,6
23361,C AND E PREMIER WANDERLUST INTL MKTG SERVICE CO,APAC,2018-11-19,2019-03-20,2022-11-21,2022-11-23,2,149.56,39,3,0.6666666666666666,0,3.6635616461296463,-0.40546510810816444,5.007697650108913,1,2,1,4
19650,FERNANDA TURISMO,Latin America,2018-07-11,2018-10-09,2022-11-21,2022-12-21,3,6406.91,11,31,0.0967741935483871,0,2.3978952727983707,-2.3353749158170367,8.765132374404415,2,1,2,5
47638,HATTA SKY TRAVEL AND TOURISM,Middle East,2021-09-09,2021-10-27,2022-11-21,2022-12-06,3,1325.85,26,16,0.1875,0,3.258096538021482,-1.6739764335716716,7.1898090421750664,2,1,1,4
20380,NOLA TRAVELS AND TOUR LIMITED,Africa,2018-08-06,2021-02-26,2022-11-21,2022-12-26,6,4667.24,6,36,0.16666666666666666,0,1.791759469228055,-1.791759469228055,8.448323169525823,3,1,2,6
26412,ARAB ZONE TOURISM,Middle East,2019-03-16,2019-03-21,2022-11-21,2022-11-21,1,506.78,41,1,1.0,0,3.713572066704308,0.0,6.228076984369156,1,3,1,5
65456,THE TRAVEL EXPLORERS PVT LTD,Africa,2022-10-27,2022-11-21,2022-11-21,2022-12-05,10,14714.45,27,15,0.6666666666666666,1,3.295836866004329,-0.40546510810816444,9.596585283142675,2,2,3,7
56359,KULIN KUMAR HOLIDAYS ,Middle East,2022-03-28,2022-04-02,2022-11-21,2022-11-21,1,260.94,41,1,1.0,0,3.713572066704308,0.0,5.564290495837602,1,3,1,5
48346,IBC TOURS,Southern Europe,2021-09-30,2021-10-03,2022-11-21,2022-12-30,5,5259.31,2,40,0.125,0,0.6931471805599453,-2.0794415416798357,8.567755118419852,3,1,2,6
28916,OWL TOURISM STUDY LLC,"Eastern, Central Europe & CIS",2019-05-20,2019-10-23,2022-11-21,2022-11-21,1,208.48,41,1,1.0,0,3.713572066704308,0.0,5.339843113376535,1,3,1,5
45502,ROYAL WINGS TRAVEL- HARAM ,Middle East,2021-06-30,2022-11-21,2022-11-21,2022-12-13,3,1517.01,19,23,0.13043478260869565,1,2.9444389791664403,-2.03688192726104,7.324496571284617,2,1,1,4
65747,ASWAR TOURS LTD,Western Europe,2022-11-03,2022-11-21,2022-11-21,2022-12-30,49,20597.24,2,40,1.225,1,0.6931471805599453,0.20294084399669038,9.932912365218948,3,3,3,9
10670,ALMUHAIRY TRAVEL L L C,Middle East,2017-02-15,2018-01-16,2022-11-21,2022-12-15,2,7527.71,17,25,0.08,0,2.833213344056216,-2.5257286443082556,8.926346157675157,2,1,2,5
49246, GIORA GILEAD ELENBERG   00829669J,Western Europe,2021-10-22,2021-11-02,2022-11-21,2022-11-21,2,398.82,41,1,2.0,0,3.713572066704308,0.6931471805599453,5.988510187281546,1,3,1,5
38056,SEDRA TRAVEL ,Middle East,2020-03-22,2022-05-08,2022-11-21,2022-12-11,5,2470.74,21,21,0.23809523809523808,0,3.044522437723423,-1.4350845252893227,7.81227297989406,2,2,2,6
39237,MAP TRAVELS AND TOURS,Africa,2020-08-13,2020-08-26,2022-11-21,2022-11-21,1,482.44,41,1,1.0,0,3.713572066704308,0.0,6.178856560715042,1,3,1,5
33119,AEROMILES TRAVELS AND TOURS NIG LTD,Africa,2019-09-16,2019-11-27,2022-11-21,2022-11-21,1,1175.33,41,1,1.0,0,3.713572066704308,0.0,7.069304238210812,1,3,1,5
63725,MONIZ TRAVEL,Africa,2022-09-19,2022-11-21,2022-11-21,2022-11-21,1,700.77,41,1,1.0,1,3.713572066704308,0.0,6.5521797304867055,1,3,1,5
64542,SUN GLOBE TRAVEL,Middle East,2022-10-07,2022-11-21,2022-11-21,2022-11-21,1,743.26,41,1,1.0,1,3.713572066704308,0.0,6.611045916210839,1,3,1,5
66299,MAGIA ESOTICA TRAVEL SNC,Southern Europe,2022-11-14,2022-11-21,2022-11-21,2022-11-22,4,2410.97,40,2,2.0,1,3.6888794541139363,0.6931471805599453,7.787784435134035,1,3,2,6
17009,SECULOS VIAGENS,Latin America,2018-03-20,2019-01-04,2022-11-21,2022-11-24,2,101.96,38,4,0.5,0,3.6375861597263857,-0.6931471805599453,4.6245805795079145,1,2,1,4
10836,VOLTA AO MUNDO VIAGENS,Latin America,2017-02-21,2017-03-20,2022-11-21,2022-11-21,1,2307.14,41,1,1.0,0,3.713572066704308,0.0,7.743763941204629,1,3,2,6
66530,BUSINESS TRAVEL EXPERIENCE SAS,Latin America,2022-11-17,2022-11-21,2022-11-21,2022-11-21,2,407.53,41,1,2.0,1,3.713572066704308,0.6931471805599453,6.010114549603027,1,3,1,5
46162,BREE FRIEDL (OA),North America,2021-07-27,2021-08-05,2022-11-21,2022-11-21,1,181.46,41,1,1.0,0,3.713572066704308,0.0,5.201035243741483,1,3,1,5
52317,NOKHBA TRAVEL,Middle East,2021-11-28,2022-01-11,2022-11-21,2022-11-21,3,545.43,41,1,3.0,0,3.713572066704308,1.0986122886681098,6.301574474399291,1,3,1,5
12128,NASSAU TURISMO,Latin America,2017-05-15,2018-07-27,2022-11-21,2022-12-27,9,3473.99,5,37,0.24324324324324326,0,1.6094379124341003,-1.413693335308005,8.153059068270712,3,2,2,7
59933,PASSENGER TRAVEL & TOURISM,Middle East,2022-06-15,2022-07-17,2022-11-21,2022-12-10,2,1314.57,22,20,0.1,0,3.091042453358316,-2.3025850929940455,7.181264894939232,2,1,1,4
65625,VIOLETTA FORBES - INTELETRAVEL,North America,2022-10-31,2022-11-21,2022-11-21,2022-11-21,1,345.53,41,1,1.0,1,3.713572066704308,0.0,5.845079470118333,1,3,1,5
56360,WONTRAVEL TURISMO E REPRESENTAÃ‡ÃƒO LTDA,Latin America,2022-03-28,2022-04-07,2022-11-21,2022-12-05,5,989.62,27,15,0.3333333333333333,0,3.295836866004329,-1.0986122886681098,6.897321031059989,2,2,1,5
5425,PERSONA VIAGENS,Latin America,2015-07-06,2016-01-05,2022-11-21,2022-12-28,13,14740.65,4,38,0.34210526315789475,0,1.3862943611198906,-1.072636802264849,9.598364262464404,3,2,3,8
56005,LOOKING 4 TRIP,Latin America,2022-03-18,2022-04-21,2022-11-21,2022-12-07,3,2163.17,25,17,0.17647058823529413,0,3.2188758248682006,-1.7346010553881064,7.679330017409283,2,1,2,5
56821,AGA TRAVEL LLC - TRAVEL PLANNERS INTERNATIONAL,North America,2022-04-08,2022-04-11,2022-11-21,2022-12-13,11,36163.15,19,23,0.4782608695652174,0,2.9444389791664403,-0.7375989431307791,10.495795923543868,2,2,3,7
65918,SANTO DOMINGO TRAVEL & SERVICES INC,North America,2022-11-07,2022-11-21,2022-11-21,2022-11-21,1,2277.11,41,1,1.0,1,3.713572066704308,0.0,7.730662374075633,1,3,2,6
37354,MOMENTRAVEL CONSULTORIA EM TURISMO,Latin America,2020-02-14,2020-03-12,2022-11-21,2022-11-21,1,1961.71,41,1,1.0,0,3.713572066704308,0.0,7.581571820841759,1,3,2,6
53237,ROUND THE WORLD CO.,China,2021-12-28,2022-11-22,2022-11-22,2022-12-23,10,9993.13,9,32,0.3125,1,2.1972245773362196,-1.1631508098056809,9.209653135883546,3,2,3,8
26218,TRAVEL LINK SYDNEY PTY LTD,APAC,2019-03-12,2019-03-13,2022-11-22,2022-12-29,3,372.0,3,38,0.07894736842105263,0,1.0986122886681098,-2.538973871058276,5.918893854273146,3,1,1,5
20250,TOPAZ TRAVEL & TOURS SDN BHD,APAC,2018-08-01,2022-05-26,2022-11-22,2022-12-22,5,4286.43,10,31,0.16129032258064516,0,2.302585092994046,-1.824549292051046,8.363209497646032,3,1,2,6
23590,"TULV TRAVEL AGENT CO., LTD",China,2018-11-27,2019-03-22,2022-11-22,2022-12-17,2,1489.87,15,26,0.07692307692307693,0,2.70805020110221,-2.5649493574615367,7.306444146811001,2,1,1,4
54235,PRIVATE TRIPS VACATION COMPANY ,Africa,2022-02-02,2022-03-10,2022-11-22,2022-12-17,4,2315.38,15,26,0.15384615384615385,0,2.70805020110221,-1.8718021769015913,7.747329099917962,2,1,2,5
63995,ALCABANA BUSINESSMEN SERVICES,Middle East,2022-09-26,2022-11-22,2022-11-22,2022-12-19,6,1051.2,13,28,0.21428571428571427,1,2.5649493574615367,-1.540445040947149,6.957687647730346,2,2,1,5
45773,PORTOTRAVEL DI ALMAVIAGGI S.R.L.,Southern Europe,2021-07-13,2022-11-22,2022-11-22,2022-12-05,4,913.12,27,14,0.2857142857142857,1,3.295836866004329,-1.252762968495368,6.816867306788398,2,2,1,5
24402,AL JARALLAH KHAITAN,Middle East,2018-12-31,2019-01-10,2022-11-22,2022-12-20,3,5232.34,12,29,0.10344827586206896,0,2.4849066497880004,-2.268683541318364,8.5626138757351,2,1,2,5
66119,REPOSE TRAVEL,"Eastern, Central Europe & CIS",2022-11-09,2022-11-22,2022-11-22,2022-12-06,4,3365.6,26,15,0.26666666666666666,1,3.258096538021482,-1.3217558399823195,8.12136153227631,2,2,2,6
55418,BECKY'S TRAVEL AGENCY,Southern Europe,2022-03-04,2022-11-22,2022-11-22,2022-11-22,1,150.07,40,1,1.0,1,3.6888794541139363,0.0,5.011101851907898,1,3,1,5
64924,SURYA TOUR,APAC,2022-10-17,2022-11-22,2022-11-22,2022-12-22,5,2334.29,10,31,0.16129032258064516,1,2.302585092994046,-1.824549292051046,7.755463055342307,3,1,2,6
65594,SKYZONE TOURS & TRAVEL S/B,APAC,2022-10-31,2022-11-22,2022-11-22,2022-12-09,5,6257.5,23,18,0.2777777777777778,1,3.1354942159291497,-1.2809338454620642,8.74153602330593,2,2,2,6
6077,TRAVEL DISTRICT AND EVENTS MANAGEMENT CORP.,APAC,2015-12-03,2016-03-09,2022-11-22,2022-11-23,5,2246.48,39,2,2.5,0,3.6635616461296463,0.9162907318741551,7.717119825732993,1,3,2,6
51738,ISKON TRAVEL,Africa,2021-11-19,2022-07-04,2022-11-22,2022-11-22,2,962.33,40,1,2.0,0,3.6888794541139363,0.6931471805599453,6.86935742718557,1,3,1,5
64099,HOME AND AWAY ,Southern Europe,2022-09-28,2022-11-22,2022-11-22,2022-11-22,1,1244.33,40,1,1.0,1,3.6888794541139363,0.0,7.126352511432278,1,3,1,5
36186,RIAM TOURS AND TRAVEL,Africa,2020-01-07,2021-12-10,2022-11-22,2022-12-01,2,6082.0,31,10,0.2,0,3.4339872044851463,-1.6094379124341003,8.71308886823731,2,2,2,6
35285,GETAWAYS,Middle East,2019-11-24,2020-11-26,2022-11-22,2022-11-22,1,948.55,40,1,1.0,0,3.6888794541139363,0.0,6.854934502798554,1,3,1,5
60493,FLITESURE LIMITED T/A TRAVELSURE,UK,2022-06-28,2022-09-27,2022-11-22,2022-11-22,1,883.88,40,1,1.0,0,3.6888794541139363,0.0,6.784321306816904,1,3,1,5
62923,APPOIOSUL,Latin America,2022-08-24,2022-08-24,2022-11-22,2022-12-08,8,640.08,24,17,0.47058823529411764,0,3.1780538303479458,-0.7537718023763802,6.461593168541868,2,2,1,5
65101,STACEY HARDEE - OUTLANDER TRAVEL LLC,North America,2022-10-19,2022-11-22,2022-11-22,2022-11-22,1,2558.41,40,1,1.0,1,3.6888794541139363,0.0,7.847141250764984,1,3,2,6
32255,MARISTUR ,Latin America,2019-08-23,2022-02-17,2022-11-22,2022-12-14,6,7707.87,18,23,0.2608695652173913,0,2.8903717578961645,-1.3437347467010947,8.949997163797843,2,2,2,6
45659,MTB VIAGENS & TURISMO,Latin America,2021-07-08,2021-11-26,2022-11-22,2022-11-22,1,874.7,40,1,1.0,0,3.6888794541139363,0.0,6.773880970425809,1,3,1,5
33528,ORION OPERADORA - XML - T4W - USD,Latin America,2019-09-26,2019-10-15,2022-11-22,2022-12-30,6,7688.87,2,39,0.15384615384615385,0,0.6931471805599453,-1.8718021769015913,8.947529107619125,3,1,2,6
39979,ATR TOURISM,Africa,2020-10-13,2020-11-29,2022-11-22,2022-11-22,1,276.93,40,1,1.0,0,3.6888794541139363,0.0,5.62376476667017,1,3,1,5
4305,TRAVEL GATE (MAKKAH),Middle East,2014-11-18,2014-12-31,2022-11-22,2022-12-18,2,7099.73,14,27,0.07407407407407407,0,2.6390573296152584,-2.6026896854443837,8.867812034137303,2,1,2,5
36844,ROOM KEY TRAVEL,APAC,2020-01-31,2022-05-06,2022-11-22,2022-12-22,3,718.22,10,31,0.0967741935483871,0,2.302585092994046,-2.3353749158170367,6.57677592880052,3,1,1,5
21754,CLICK MUNDI VIAGENS,Latin America,2018-09-27,2019-02-08,2022-11-22,2022-11-24,6,11223.94,38,3,2.0,0,3.6375861597263857,0.6931471805599453,9.325804276080197,1,3,3,7
654,BIN SAGER TRAVEL AGENCY (JED),Middle East,2011-12-12,2012-06-05,2022-11-22,2022-11-22,1,4183.17,40,1,1.0,0,3.6888794541139363,0.0,8.338824611304888,1,3,2,6
61667,CORA SPRINKLE - OASIS TRAVEL NETWORK,North America,2022-07-29,2022-11-22,2022-11-22,2022-11-22,1,97.79,40,1,1.0,1,3.6888794541139363,0.0,4.5828223223241835,1,3,1,5
536,TOGETHER TRAVEL,Middle East,2011-11-15,2014-09-30,2022-11-22,2022-12-23,2,415.92,9,32,0.0625,0,2.1972245773362196,-2.772588722239781,6.03049293407546,3,1,1,5
55185,FLY DAY KSA,Middle East,2022-02-27,2022-05-01,2022-11-22,2022-12-25,4,778.66,7,34,0.11764705882352941,0,1.9459101490553132,-2.1400661634962708,6.657574493599522,3,1,1,5
12749,HORIZON TOURS LLC,Middle East,2017-07-04,2018-05-17,2022-11-22,2022-12-05,3,1247.55,27,14,0.21428571428571427,0,3.295836866004329,-1.540445040947149,7.128936906982807,2,2,1,5
66531,ZUME TRAVEL VIAGENS E TURISMO LTDA ,Latin America,2022-11-17,2022-11-22,2022-11-22,2022-11-22,2,1292.53,40,1,2.0,1,3.6888794541139363,0.6931471805599453,7.164356816944938,1,3,1,5
57634,LEROY VIAGENS,Latin America,2022-05-03,2022-11-22,2022-11-22,2022-11-22,2,2388.53,40,1,2.0,1,3.6888794541139363,0.6931471805599453,7.778433392935354,1,3,2,6
61751,MASTERPIECE TRAVELS - OASIS TRAVEL NETWORK,North America,2022-08-01,2022-11-22,2022-11-22,2022-12-14,4,897.93,18,23,0.17391304347826086,1,2.8903717578961645,-1.749199854809259,6.800092114261635,2,1,1,4
28969,TRAVEL REPUBLIC,"Eastern, Central Europe & CIS",2019-05-21,2019-11-20,2022-11-22,2022-11-22,1,477.35,40,1,1.0,0,3.6888794541139363,0.0,6.168249974444042,1,3,1,5
62365,CHRISTY SCANNELL - CRUISEONE,North America,2022-08-11,2022-08-19,2022-11-22,2022-11-22,1,1275.81,40,1,1.0,0,3.6888794541139363,0.0,7.151336549996293,1,3,1,5
30226,TRAVELSPRO,"Eastern, Central Europe & CIS",2019-06-24,2019-10-29,2022-11-22,2022-11-30,5,19945.57,32,9,0.5555555555555556,0,3.4657359027997265,-0.587786664902119,9.900762342522272,2,2,3,7
20400,E-FERIAS VIAGENS PERSONALIZADAS,Latin America,2018-08-06,2018-10-30,2022-11-22,2022-11-22,1,860.49,40,1,1.0,0,3.6888794541139363,0.0,6.757501994433574,1,3,1,5
16838,CHIN YEES TRAVEL,Latin America,2018-03-08,2018-10-16,2022-11-22,2022-12-20,9,5806.31,12,29,0.3103448275862069,0,2.4849066497880004,-1.1700712526502546,8.6667005362009,2,2,2,6
63070,AYMAR TOURS,Latin America,2022-08-29,2022-09-23,2022-11-23,2022-11-23,1,603.96,39,1,1.0,0,3.6635616461296463,0.0,6.403507970576269,1,3,1,5
66708,YULIYA KUTI - INTELETRAVEL,North America,2022-11-22,2022-11-23,2022-11-23,2022-11-23,2,252.93,39,1,2.0,1,3.6635616461296463,0.6931471805599453,5.533112770602694,1,3,1,5
20215,JKC TRAVEL & TOURS SDN BHD,APAC,2018-07-31,2022-11-23,2022-11-23,2022-12-30,6,2288.89,2,38,0.15789473684210525,1,0.6931471805599453,-1.845826690498331,7.735822262878228,3,1,2,6
64083,SUN-L TRAVEL,"Eastern, Central Europe & CIS",2022-09-28,2022-11-23,2022-11-23,2022-11-24,3,428.04,38,2,1.5,1,3.6375861597263857,0.4054651081081644,6.059216649158801,1,3,1,5
9246,GIANT HOLIDAY (HK) LTD,APAC,2016-10-11,2016-10-24,2022-11-23,2022-12-24,4,2963.75,8,32,0.125,0,2.0794415416798357,-2.0794415416798357,7.994210637379616,3,1,2,6
65000,PAKNGO,APAC,2022-10-18,2022-11-23,2022-11-23,2022-12-29,3,716.03,3,37,0.08108108108108109,1,1.0986122886681098,-2.512305623976115,6.57372206552423,3,1,1,5
52193,DREAMAVOO TRAVEL & TOURS (HO),North America,2021-11-24,2022-03-10,2022-11-23,2022-11-23,1,454.92,39,1,1.0,0,3.6635616461296463,0.0,6.120121579316244,1,3,1,5
66177,"THE KEY PHUKET CO.,LTD.",APAC,2022-11-10,2022-11-23,2022-11-23,2022-11-30,3,2080.5,32,8,0.375,1,3.4657359027997265,-0.9808292530117262,7.640363528422996,2,2,2,6
21738,PT TRAGUNATAMA JAYA ABADI (TRAGUNA TOUR),APAC,2018-09-27,2018-10-01,2022-11-23,2022-12-06,2,1990.31,26,14,0.14285714285714285,0,3.258096538021482,-1.9459101490553135,7.596045684480738,2,1,2,5
41251,NATURA TRAVEL,"Eastern, Central Europe & CIS",2020-12-31,2021-06-16,2022-11-23,2022-12-12,3,3845.63,20,20,0.15,0,2.995732273553991,-1.8971199848858813,8.254692717672684,2,1,2,5
59184,NOMAD SENSES TOURISM ENTERPRISES MONOPROSOPI IKE ,Southern Europe,2022-06-02,2022-08-02,2022-11-23,2022-11-23,1,412.49,39,1,1.0,0,3.6635616461296463,0.0,6.022211963056641,1,3,1,5
53144,VENEDIK TURIZM,Middle East,2021-12-22,2022-01-13,2022-11-23,2022-12-19,7,1666.21,13,27,0.25925925925925924,0,2.5649493574615367,-1.349926716949016,7.418306865203269,2,2,1,5
66673,SAM D.O.O.,Southern Europe,2022-11-21,2022-11-23,2022-11-23,2022-11-23,1,1409.29,39,1,1.0,1,3.6635616461296463,0.0,7.25084131045101,1,3,1,5
63338,ADONIS TRAVEL & TOURISM,Middle East,2022-09-06,2022-11-23,2022-11-23,2022-11-23,1,1925.93,39,1,1.0,1,3.6635616461296463,0.0,7.563164246941613,1,3,2,6
65317,ELIANO TRAVEL,Middle East,2022-10-25,2022-11-23,2022-11-23,2022-12-20,11,1830.34,12,28,0.39285714285714285,1,2.4849066497880004,-0.9343092373768334,7.512257020927932,2,2,2,6
60140,EFILIAL TRAVEL LARISSA,Southern Europe,2022-06-20,2022-11-23,2022-11-23,2022-12-30,2,523.79,2,38,0.05263157894736842,1,0.6931471805599453,-2.9444389791664407,6.261090840635166,3,1,1,5
60429,AL YOUSEF TRAVEL & TOURISM WEB CRUISE,Middle East,2022-06-27,2022-11-23,2022-11-23,2022-12-27,18,32931.28,5,35,0.5142857142857142,1,1.6094379124341003,-0.6649763035932491,10.402178244945983,3,2,3,8
64484,TRAVELAZER,"Eastern, Central Europe & CIS",2022-10-06,2022-11-23,2022-11-23,2022-11-26,3,5712.99,36,4,0.75,1,3.58351893845611,-0.2876820724517809,8.650497808329092,1,3,2,6
37128,TRAVEL PASS,Southern Europe,2020-02-08,2020-02-13,2022-11-23,2022-11-29,7,12924.8,33,7,1.0,0,3.4965075614664802,0.0,9.466903225369094,1,3,3,7
41190,LEISURE EXPERT TRAVEL LLC,"Eastern, Central Europe & CIS",2020-12-28,2021-01-06,2022-11-23,2022-12-28,2,9962.44,4,36,0.05555555555555555,0,1.3862943611198906,-2.890371757896165,9.206577300495642,3,1,3,7
39838,MY TRAVEL TEAM,Africa,2020-10-03,2022-03-09,2022-11-23,2022-12-19,12,17453.7,13,27,0.4444444444444444,0,2.5649493574615367,-0.8109302162163288,9.767306939538415,2,2,3,7
59235,JERI PARAISO,Latin America,2022-06-02,2022-11-23,2022-11-23,2022-11-23,2,240.69,39,1,2.0,1,3.6635616461296463,0.6931471805599453,5.4835097984336745,1,3,1,5
65982,ALJUMAN TRAVEL AND TOURISM ,Middle East,2022-11-08,2022-11-23,2022-11-23,2022-12-04,2,2448.87,28,12,0.16666666666666666,1,3.332204510175204,-1.791759469228055,7.803381972652245,2,1,2,5
40529,TRAVELLIA,Africa,2020-11-12,2022-09-12,2022-11-23,2022-12-15,9,6640.46,17,23,0.391304347826087,0,2.833213344056216,-0.9382696385929302,8.800936517179366,2,2,2,6
65893,MATRIX OASIS,"Eastern, Central Europe & CIS",2022-11-07,2022-11-23,2022-11-23,2022-12-19,7,1602.4,13,27,0.25925925925925924,1,2.5649493574615367,-1.349926716949016,7.3792577843516085,2,2,1,5
